x y
-0.0300000000000002 1.98
0 1.98
0.0299999999999998 1.98
0.0600000000000001 1.98
0.0899999999999999 1.98
0.12 1.98
0.15 1.98
0.18 1.98
0.21 1.98
0.24 1.98
0.27 1.98
0.3 1.98
0.33 1.98
0.36 1.98
0.39 1.98
0.42 1.98
0.45 1.98
0.48 1.98
0.51 1.98
0.54 1.98
0.57 1.98
0.6 1.98
0.63 1.98
0.66 1.98
0.69 1.98
0.72 1.98
0.75 1.98
0.78 1.98
0.81 1.98
0.84 1.98
0.87 1.98
0.9 1.98
0.93 1.98
0.96 1.98
0.99 1.98
1.02 1.98
1.05 1.98
1.08 1.98
1.11 1.98
1.14 1.98
1.17 1.98
1.2 1.98
1.23 1.98
1.26 1.98
1.29 1.98
1.32 1.98
1.35 1.98
1.38 1.98
1.41 1.98
1.44 1.98
1.47 1.98
1.5 1.98
1.53 1.98
1.56 1.98
1.59 1.98
1.62 1.98
1.65 1.98
1.68 1.98
1.71 1.98
1.74 1.98
1.77 1.98
1.8 1.98
1.83 1.98
1.86 1.98
1.89 1.98
1.92 1.98
1.95 1.98
1.98 1.98
2.01 1.98
2.04 1.98
2.07 1.98
2.1 1.98
2.13 1.98
2.16 1.98
2.19 1.98
2.22 1.98
2.25 1.98
2.28 1.98
2.31 1.98
2.34 1.98
2.37 1.98
2.4 1.98
2.43 1.98
2.46 1.98
2.49 1.98
2.52 1.98
2.55 1.98
2.58 1.98
2.61 1.98
2.64 1.98
2.67 1.98
2.7 1.98
2.73 1.98
2.76 1.98
2.79 1.98
2.82 1.98
2.85 1.98
2.88 1.98
2.91 1.98
2.94 1.98
2.97 1.98
3 1.98
-3 2.01
-2.97 2.01
-2.94 2.01
-2.91 2.01
-2.88 2.01
-2.85 2.01
-2.82 2.01
-2.79 2.01
-2.76 2.01
-2.73 2.01
-2.7 2.01
-2.67 2.01
-2.64 2.01
-2.61 2.01
-2.58 2.01
-2.55 2.01
-2.52 2.01
-2.49 2.01
-2.46 2.01
-2.43 2.01
-2.4 2.01
-2.37 2.01
-2.34 2.01
-2.31 2.01
-2.28 2.01
-2.25 2.01
-2.22 2.01
-2.19 2.01
-2.16 2.01
-2.13 2.01
-2.1 2.01
-2.07 2.01
-2.04 2.01
-2.01 2.01
-1.98 2.01
-1.95 2.01
-1.92 2.01
-1.89 2.01
-1.86 2.01
-1.83 2.01
-1.8 2.01
-1.77 2.01
-1.74 2.01
-1.71 2.01
-1.68 2.01
-1.65 2.01
-1.62 2.01
-1.59 2.01
-1.56 2.01
-1.53 2.01
-1.5 2.01
-1.47 2.01
-1.44 2.01
-1.41 2.01
-1.38 2.01
-1.35 2.01
-1.32 2.01
-1.29 2.01
-1.26 2.01
-1.23 2.01
-1.2 2.01
-1.17 2.01
-1.14 2.01
-1.11 2.01
-1.08 2.01
-1.05 2.01
-1.02 2.01
-0.99 2.01
-0.96 2.01
-0.93 2.01
-0.9 2.01
-0.87 2.01
-0.84 2.01
-0.81 2.01
-0.78 2.01
-0.75 2.01
-0.72 2.01
-0.69 2.01
-0.66 2.01
-0.63 2.01
-0.6 2.01
-0.57 2.01
-0.54 2.01
-0.51 2.01
-0.48 2.01
-0.45 2.01
-0.42 2.01
-0.39 2.01
-0.36 2.01
-0.33 2.01
-0.3 2.01
-0.27 2.01
-0.24 2.01
-0.21 2.01
-0.18 2.01
-0.15 2.01
-0.12 2.01
-0.0900000000000003 2.01
-0.0600000000000001 2.01
-0.0300000000000002 2.01
0 2.01
0.0299999999999998 2.01
0.0600000000000001 2.01
0.0899999999999999 2.01
0.12 2.01
0.15 2.01
0.18 2.01
0.21 2.01
0.24 2.01
0.27 2.01
0.3 2.01
0.33 2.01
0.36 2.01
0.39 2.01
0.42 2.01
0.45 2.01
0.48 2.01
0.51 2.01
0.54 2.01
0.57 2.01
0.6 2.01
0.63 2.01
0.66 2.01
0.69 2.01
0.72 2.01
0.75 2.01
0.78 2.01
0.81 2.01
0.84 2.01
0.87 2.01
0.9 2.01
0.93 2.01
0.96 2.01
0.99 2.01
1.02 2.01
1.05 2.01
1.08 2.01
1.11 2.01
1.14 2.01
1.17 2.01
1.2 2.01
1.23 2.01
1.26 2.01
1.29 2.01
1.32 2.01
1.35 2.01
1.38 2.01
1.41 2.01
1.44 2.01
1.47 2.01
1.5 2.01
1.53 2.01
1.56 2.01
1.59 2.01
1.62 2.01
1.65 2.01
1.68 2.01
1.71 2.01
1.74 2.01
1.77 2.01
1.8 2.01
1.83 2.01
1.86 2.01
1.89 2.01
1.92 2.01
1.95 2.01
1.98 2.01
2.01 2.01
2.04 2.01
2.07 2.01
2.1 2.01
2.13 2.01
2.16 2.01
2.19 2.01
2.22 2.01
2.25 2.01
2.28 2.01
2.31 2.01
2.34 2.01
2.37 2.01
2.4 2.01
2.43 2.01
2.46 2.01
2.49 2.01
2.52 2.01
2.55 2.01
2.58 2.01
2.61 2.01
2.64 2.01
2.67 2.01
2.7 2.01
2.73 2.01
2.76 2.01
2.79 2.01
2.82 2.01
2.85 2.01
2.88 2.01
2.91 2.01
2.94 2.01
2.97 2.01
3 2.01
-3 2.04
-2.97 2.04
-2.94 2.04
-2.91 2.04
-2.88 2.04
-2.85 2.04
-2.82 2.04
-2.79 2.04
-2.76 2.04
-2.73 2.04
-2.7 2.04
-2.67 2.04
-2.64 2.04
-2.61 2.04
-2.58 2.04
-2.55 2.04
-2.52 2.04
-2.49 2.04
-2.46 2.04
-2.43 2.04
-2.4 2.04
-2.37 2.04
-2.34 2.04
-2.31 2.04
-2.28 2.04
-2.25 2.04
-2.22 2.04
-2.19 2.04
-2.16 2.04
-2.13 2.04
-2.1 2.04
-2.07 2.04
-2.04 2.04
-2.01 2.04
-1.98 2.04
-1.95 2.04
-1.92 2.04
-1.89 2.04
-1.86 2.04
-1.83 2.04
-1.8 2.04
-1.77 2.04
-1.74 2.04
-1.71 2.04
-1.68 2.04
-1.65 2.04
-1.62 2.04
-1.59 2.04
-1.56 2.04
-1.53 2.04
-1.5 2.04
-1.47 2.04
-1.44 2.04
-1.41 2.04
-1.38 2.04
-1.35 2.04
-1.32 2.04
-1.29 2.04
-1.26 2.04
-1.23 2.04
-1.2 2.04
-1.17 2.04
-1.14 2.04
-1.11 2.04
-1.08 2.04
-1.05 2.04
-1.02 2.04
-0.99 2.04
-0.96 2.04
-0.93 2.04
-0.9 2.04
-0.87 2.04
-0.84 2.04
-0.81 2.04
-0.78 2.04
-0.75 2.04
-0.72 2.04
-0.69 2.04
-0.66 2.04
-0.63 2.04
-0.6 2.04
-0.57 2.04
-0.54 2.04
-0.51 2.04
-0.48 2.04
-0.45 2.04
-0.42 2.04
-0.39 2.04
-0.36 2.04
-0.33 2.04
-0.3 2.04
-0.27 2.04
-0.24 2.04
-0.21 2.04
-0.18 2.04
-0.15 2.04
-0.12 2.04
-0.0900000000000003 2.04
-0.0600000000000001 2.04
-0.0300000000000002 2.04
0 2.04
0.0299999999999998 2.04
0.0600000000000001 2.04
0.0899999999999999 2.04
0.12 2.04
0.15 2.04
0.18 2.04
0.21 2.04
0.24 2.04
0.27 2.04
0.3 2.04
0.33 2.04
0.36 2.04
0.39 2.04
0.42 2.04
0.45 2.04
0.48 2.04
0.51 2.04
0.54 2.04
0.57 2.04
0.6 2.04
0.63 2.04
0.66 2.04
0.69 2.04
0.72 2.04
0.75 2.04
0.78 2.04
0.81 2.04
0.84 2.04
0.87 2.04
0.9 2.04
0.93 2.04
0.96 2.04
0.99 2.04
1.02 2.04
1.05 2.04
1.08 2.04
1.11 2.04
1.14 2.04
1.17 2.04
1.2 2.04
1.23 2.04
1.26 2.04
1.29 2.04
1.32 2.04
1.35 2.04
1.38 2.04
1.41 2.04
1.44 2.04
1.47 2.04
1.5 2.04
1.53 2.04
1.56 2.04
1.59 2.04
1.62 2.04
1.65 2.04
1.68 2.04
1.71 2.04
1.74 2.04
1.77 2.04
1.8 2.04
1.83 2.04
1.86 2.04
1.89 2.04
1.92 2.04
1.95 2.04
1.98 2.04
2.01 2.04
2.04 2.04
2.07 2.04
2.1 2.04
2.13 2.04
2.16 2.04
2.19 2.04
2.22 2.04
2.25 2.04
2.28 2.04
2.31 2.04
2.34 2.04
2.37 2.04
2.4 2.04
2.43 2.04
2.46 2.04
2.49 2.04
2.52 2.04
2.55 2.04
2.58 2.04
2.61 2.04
2.64 2.04
2.67 2.04
2.7 2.04
2.73 2.04
2.76 2.04
2.79 2.04
2.82 2.04
2.85 2.04
2.88 2.04
2.91 2.04
2.94 2.04
2.97 2.04
3 2.04
-3 2.07
-2.97 2.07
-2.94 2.07
-2.91 2.07
-2.88 2.07
-2.85 2.07
-2.82 2.07
-2.79 2.07
-2.76 2.07
-2.73 2.07
-2.7 2.07
-2.67 2.07
-2.64 2.07
-2.61 2.07
-2.58 2.07
-2.55 2.07
-2.52 2.07
-2.49 2.07
-2.46 2.07
-2.43 2.07
-2.4 2.07
-2.37 2.07
-2.34 2.07
-2.31 2.07
-2.28 2.07
-2.25 2.07
-2.22 2.07
-2.19 2.07
-2.16 2.07
-2.13 2.07
-2.1 2.07
-2.07 2.07
-2.04 2.07
-2.01 2.07
-1.98 2.07
-1.95 2.07
-1.92 2.07
-1.89 2.07
-1.86 2.07
-1.83 2.07
-1.8 2.07
-1.77 2.07
-1.74 2.07
-1.71 2.07
-1.68 2.07
-1.65 2.07
-1.62 2.07
-1.59 2.07
-1.56 2.07
-1.53 2.07
-1.5 2.07
-1.47 2.07
-1.44 2.07
-1.41 2.07
-1.38 2.07
-1.35 2.07
-1.32 2.07
-1.29 2.07
-1.26 2.07
-1.23 2.07
-1.2 2.07
-1.17 2.07
-1.14 2.07
-1.11 2.07
-1.08 2.07
-1.05 2.07
-1.02 2.07
-0.99 2.07
-0.96 2.07
-0.93 2.07
-0.9 2.07
-0.87 2.07
-0.84 2.07
-0.81 2.07
-0.78 2.07
-0.75 2.07
-0.72 2.07
-0.69 2.07
-0.66 2.07
-0.63 2.07
-0.6 2.07
-0.57 2.07
-0.54 2.07
-0.51 2.07
-0.48 2.07
-0.45 2.07
-0.42 2.07
-0.39 2.07
-0.36 2.07
-0.33 2.07
-0.3 2.07
-0.27 2.07
-0.24 2.07
-0.21 2.07
-0.18 2.07
-0.15 2.07
-0.12 2.07
-0.0900000000000003 2.07
-0.0600000000000001 2.07
-0.0300000000000002 2.07
0 2.07
0.0299999999999998 2.07
0.0600000000000001 2.07
0.0899999999999999 2.07
0.12 2.07
0.15 2.07
0.18 2.07
0.21 2.07
0.24 2.07
0.27 2.07
0.3 2.07
0.33 2.07
0.36 2.07
0.39 2.07
0.42 2.07
0.45 2.07
0.48 2.07
0.51 2.07
0.54 2.07
0.57 2.07
0.6 2.07
0.63 2.07
0.66 2.07
0.69 2.07
0.72 2.07
0.75 2.07
0.78 2.07
0.81 2.07
0.84 2.07
0.87 2.07
0.9 2.07
0.93 2.07
0.96 2.07
0.99 2.07
1.02 2.07
1.05 2.07
1.08 2.07
1.11 2.07
1.14 2.07
1.17 2.07
1.2 2.07
1.23 2.07
1.26 2.07
1.29 2.07
1.32 2.07
1.35 2.07
1.38 2.07
1.41 2.07
1.44 2.07
1.47 2.07
1.5 2.07
1.53 2.07
1.56 2.07
1.59 2.07
1.62 2.07
1.65 2.07
1.68 2.07
1.71 2.07
1.74 2.07
1.77 2.07
1.8 2.07
1.83 2.07
1.86 2.07
1.89 2.07
1.92 2.07
1.95 2.07
1.98 2.07
2.01 2.07
2.04 2.07
2.07 2.07
2.1 2.07
2.13 2.07
2.16 2.07
2.19 2.07
2.22 2.07
2.25 2.07
2.28 2.07
2.31 2.07
2.34 2.07
2.37 2.07
2.4 2.07
2.43 2.07
2.46 2.07
2.49 2.07
2.52 2.07
2.55 2.07
2.58 2.07
2.61 2.07
2.64 2.07
2.67 2.07
2.7 2.07
2.73 2.07
2.76 2.07
2.79 2.07
2.82 2.07
2.85 2.07
2.88 2.07
2.91 2.07
2.94 2.07
2.97 2.07
3 2.07
-3 2.1
-2.97 2.1
-2.94 2.1
-2.91 2.1
-2.88 2.1
-2.85 2.1
-2.82 2.1
-2.79 2.1
-2.76 2.1
-2.73 2.1
-2.7 2.1
-2.67 2.1
-2.64 2.1
-2.61 2.1
-2.58 2.1
-2.55 2.1
-2.52 2.1
-2.49 2.1
-2.46 2.1
-2.43 2.1
-2.4 2.1
-2.37 2.1
-2.34 2.1
-2.31 2.1
-2.28 2.1
-2.25 2.1
-2.22 2.1
-2.19 2.1
-2.16 2.1
-2.13 2.1
-2.1 2.1
-2.07 2.1
-2.04 2.1
-2.01 2.1
-1.98 2.1
-1.95 2.1
-1.92 2.1
-1.89 2.1
-1.86 2.1
-1.83 2.1
-1.8 2.1
-1.77 2.1
-1.74 2.1
-1.71 2.1
-1.68 2.1
-1.65 2.1
-1.62 2.1
-1.59 2.1
-1.56 2.1
-1.53 2.1
-1.5 2.1
-1.47 2.1
-1.44 2.1
-1.41 2.1
-1.38 2.1
-1.35 2.1
-1.32 2.1
-1.29 2.1
-1.26 2.1
-1.23 2.1
-1.2 2.1
-1.17 2.1
-1.14 2.1
-1.11 2.1
-1.08 2.1
-1.05 2.1
-1.02 2.1
-0.99 2.1
-0.96 2.1
-0.93 2.1
-0.9 2.1
-0.87 2.1
-0.84 2.1
-0.81 2.1
-0.78 2.1
-0.75 2.1
-0.72 2.1
-0.69 2.1
-0.66 2.1
-0.63 2.1
-0.6 2.1
-0.57 2.1
-0.54 2.1
-0.51 2.1
-0.48 2.1
-0.45 2.1
-0.42 2.1
-0.39 2.1
-0.36 2.1
-0.33 2.1
-0.3 2.1
-0.27 2.1
-0.24 2.1
-0.21 2.1
-0.18 2.1
-0.15 2.1
-0.12 2.1
-0.0900000000000003 2.1
-0.0600000000000001 2.1
-0.0300000000000002 2.1
0 2.1
0.0299999999999998 2.1
0.0600000000000001 2.1
0.0899999999999999 2.1
0.12 2.1
0.15 2.1
0.18 2.1
0.21 2.1
0.24 2.1
0.27 2.1
0.3 2.1
0.33 2.1
0.36 2.1
0.39 2.1
0.42 2.1
0.45 2.1
0.48 2.1
0.51 2.1
0.54 2.1
0.57 2.1
0.6 2.1
0.63 2.1
0.66 2.1
0.69 2.1
0.72 2.1
0.75 2.1
0.78 2.1
0.81 2.1
0.84 2.1
0.87 2.1
0.9 2.1
0.93 2.1
0.96 2.1
0.99 2.1
1.02 2.1
1.05 2.1
1.08 2.1
1.11 2.1
1.14 2.1
1.17 2.1
1.2 2.1
1.23 2.1
1.26 2.1
1.29 2.1
1.32 2.1
1.35 2.1
1.38 2.1
1.41 2.1
1.44 2.1
1.47 2.1
1.5 2.1
1.53 2.1
1.56 2.1
1.59 2.1
1.62 2.1
1.65 2.1
1.68 2.1
1.71 2.1
1.74 2.1
1.77 2.1
1.8 2.1
1.83 2.1
1.86 2.1
1.89 2.1
1.92 2.1
1.95 2.1
1.98 2.1
2.01 2.1
2.04 2.1
2.07 2.1
2.1 2.1
2.13 2.1
2.16 2.1
2.19 2.1
2.22 2.1
2.25 2.1
2.28 2.1
2.31 2.1
2.34 2.1
2.37 2.1
2.4 2.1
2.43 2.1
2.46 2.1
2.49 2.1
2.52 2.1
2.55 2.1
2.58 2.1
2.61 2.1
2.64 2.1
2.67 2.1
2.7 2.1
2.73 2.1
2.76 2.1
2.79 2.1
2.82 2.1
2.85 2.1
2.88 2.1
2.91 2.1
2.94 2.1
2.97 2.1
3 2.1
-3 2.13
-2.97 2.13
-2.94 2.13
-2.91 2.13
-2.88 2.13
-2.85 2.13
-2.82 2.13
-2.79 2.13
-2.76 2.13
-2.73 2.13
-2.7 2.13
-2.67 2.13
-2.64 2.13
-2.61 2.13
-2.58 2.13
-2.55 2.13
-2.52 2.13
-2.49 2.13
-2.46 2.13
-2.43 2.13
-2.4 2.13
-2.37 2.13
-2.34 2.13
-2.31 2.13
-2.28 2.13
-2.25 2.13
-2.22 2.13
-2.19 2.13
-2.16 2.13
-2.13 2.13
-2.1 2.13
-2.07 2.13
-2.04 2.13
-2.01 2.13
-1.98 2.13
-1.95 2.13
-1.92 2.13
-1.89 2.13
-1.86 2.13
-1.83 2.13
-1.8 2.13
-1.77 2.13
-1.74 2.13
-1.71 2.13
-1.68 2.13
-1.65 2.13
-1.62 2.13
-1.59 2.13
-1.56 2.13
-1.53 2.13
-1.5 2.13
-1.47 2.13
-1.44 2.13
-1.41 2.13
-1.38 2.13
-1.35 2.13
-1.32 2.13
-1.29 2.13
-1.26 2.13
-1.23 2.13
-1.2 2.13
-1.17 2.13
-1.14 2.13
-1.11 2.13
-1.08 2.13
-1.05 2.13
-1.02 2.13
-0.99 2.13
-0.96 2.13
-0.93 2.13
-0.9 2.13
-0.87 2.13
-0.84 2.13
-0.81 2.13
-0.78 2.13
-0.75 2.13
-0.72 2.13
-0.69 2.13
-0.66 2.13
-0.63 2.13
-0.6 2.13
-0.57 2.13
-0.54 2.13
-0.51 2.13
-0.48 2.13
-0.45 2.13
-0.42 2.13
-0.39 2.13
-0.36 2.13
-0.33 2.13
-0.3 2.13
-0.27 2.13
-0.24 2.13
-0.21 2.13
-0.18 2.13
-0.15 2.13
-0.12 2.13
-0.0900000000000003 2.13
-0.0600000000000001 2.13
-0.0300000000000002 2.13
0 2.13
0.0299999999999998 2.13
0.0600000000000001 2.13
0.0899999999999999 2.13
0.12 2.13
0.15 2.13
0.18 2.13
0.21 2.13
0.24 2.13
0.27 2.13
0.3 2.13
0.33 2.13
0.36 2.13
0.39 2.13
0.42 2.13
0.45 2.13
0.48 2.13
0.51 2.13
0.54 2.13
0.57 2.13
0.6 2.13
0.63 2.13
0.66 2.13
0.69 2.13
0.72 2.13
0.75 2.13
0.78 2.13
0.81 2.13
0.84 2.13
0.87 2.13
0.9 2.13
0.93 2.13
0.96 2.13
0.99 2.13
1.02 2.13
1.05 2.13
1.08 2.13
1.11 2.13
1.14 2.13
1.17 2.13
1.2 2.13
1.23 2.13
1.26 2.13
1.29 2.13
1.32 2.13
1.35 2.13
1.38 2.13
1.41 2.13
1.44 2.13
1.47 2.13
1.5 2.13
1.53 2.13
1.56 2.13
1.59 2.13
1.62 2.13
1.65 2.13
1.68 2.13
1.71 2.13
1.74 2.13
1.77 2.13
1.8 2.13
1.83 2.13
1.86 2.13
1.89 2.13
1.92 2.13
1.95 2.13
1.98 2.13
2.01 2.13
2.04 2.13
2.07 2.13
2.1 2.13
2.13 2.13
2.16 2.13
2.19 2.13
2.22 2.13
2.25 2.13
2.28 2.13
2.31 2.13
2.34 2.13
2.37 2.13
2.4 2.13
2.43 2.13
2.46 2.13
2.49 2.13
2.52 2.13
2.55 2.13
2.58 2.13
2.61 2.13
2.64 2.13
2.67 2.13
2.7 2.13
2.73 2.13
2.76 2.13
2.79 2.13
2.82 2.13
2.85 2.13
2.88 2.13
2.91 2.13
2.94 2.13
2.97 2.13
3 2.13
-3 2.16
-2.97 2.16
-2.94 2.16
-2.91 2.16
-2.88 2.16
-2.85 2.16
-2.82 2.16
-2.79 2.16
-2.76 2.16
-2.73 2.16
-2.7 2.16
-2.67 2.16
-2.64 2.16
-2.61 2.16
-2.58 2.16
-2.55 2.16
-2.52 2.16
-2.49 2.16
-2.46 2.16
-2.43 2.16
-2.4 2.16
-2.37 2.16
-2.34 2.16
-2.31 2.16
-2.28 2.16
-2.25 2.16
-2.22 2.16
-2.19 2.16
-2.16 2.16
-2.13 2.16
-2.1 2.16
-2.07 2.16
-2.04 2.16
-2.01 2.16
-1.98 2.16
-1.95 2.16
-1.92 2.16
-1.89 2.16
-1.86 2.16
-1.83 2.16
-1.8 2.16
-1.77 2.16
-1.74 2.16
-1.71 2.16
-1.68 2.16
-1.65 2.16
-1.62 2.16
-1.59 2.16
-1.56 2.16
-1.53 2.16
-1.5 2.16
-1.47 2.16
-1.44 2.16
-1.41 2.16
-1.38 2.16
-1.35 2.16
-1.32 2.16
-1.29 2.16
-1.26 2.16
-1.23 2.16
-1.2 2.16
-1.17 2.16
-1.14 2.16
-1.11 2.16
-1.08 2.16
-1.05 2.16
-1.02 2.16
-0.99 2.16
-0.96 2.16
-0.93 2.16
-0.9 2.16
-0.87 2.16
-0.84 2.16
-0.81 2.16
-0.78 2.16
-0.75 2.16
-0.72 2.16
-0.69 2.16
-0.66 2.16
-0.63 2.16
-0.6 2.16
-0.57 2.16
-0.54 2.16
-0.51 2.16
-0.48 2.16
-0.45 2.16
-0.42 2.16
-0.39 2.16
-0.36 2.16
-0.33 2.16
-0.3 2.16
-0.27 2.16
-0.24 2.16
-0.21 2.16
-0.18 2.16
-0.15 2.16
-0.12 2.16
-0.0900000000000003 2.16
-0.0600000000000001 2.16
-0.0300000000000002 2.16
0 2.16
0.0299999999999998 2.16
0.0600000000000001 2.16
0.0899999999999999 2.16
0.12 2.16
0.15 2.16
0.18 2.16
0.21 2.16
0.24 2.16
0.27 2.16
0.3 2.16
0.33 2.16
0.36 2.16
0.39 2.16
0.42 2.16
0.45 2.16
0.48 2.16
0.51 2.16
0.54 2.16
0.57 2.16
0.6 2.16
0.63 2.16
0.66 2.16
0.69 2.16
0.72 2.16
0.75 2.16
0.78 2.16
0.81 2.16
0.84 2.16
0.87 2.16
0.9 2.16
0.93 2.16
0.96 2.16
0.99 2.16
1.02 2.16
1.05 2.16
1.08 2.16
1.11 2.16
1.14 2.16
1.17 2.16
1.2 2.16
1.23 2.16
1.26 2.16
1.29 2.16
1.32 2.16
1.35 2.16
1.38 2.16
1.41 2.16
1.44 2.16
1.47 2.16
1.5 2.16
1.53 2.16
1.56 2.16
1.59 2.16
1.62 2.16
1.65 2.16
1.68 2.16
1.71 2.16
1.74 2.16
1.77 2.16
1.8 2.16
1.83 2.16
1.86 2.16
1.89 2.16
1.92 2.16
1.95 2.16
1.98 2.16
2.01 2.16
2.04 2.16
2.07 2.16
2.1 2.16
2.13 2.16
2.16 2.16
2.19 2.16
2.22 2.16
2.25 2.16
2.28 2.16
2.31 2.16
2.34 2.16
2.37 2.16
2.4 2.16
2.43 2.16
2.46 2.16
2.49 2.16
2.52 2.16
2.55 2.16
2.58 2.16
2.61 2.16
2.64 2.16
2.67 2.16
2.7 2.16
2.73 2.16
2.76 2.16
2.79 2.16
2.82 2.16
2.85 2.16
2.88 2.16
2.91 2.16
2.94 2.16
2.97 2.16
3 2.16
-3 2.19
-2.97 2.19
-2.94 2.19
-2.91 2.19
-2.88 2.19
-2.85 2.19
-2.82 2.19
-2.79 2.19
-2.76 2.19
-2.73 2.19
-2.7 2.19
-2.67 2.19
-2.64 2.19
-2.61 2.19
-2.58 2.19
-2.55 2.19
-2.52 2.19
-2.49 2.19
-2.46 2.19
-2.43 2.19
-2.4 2.19
-2.37 2.19
-2.34 2.19
-2.31 2.19
-2.28 2.19
-2.25 2.19
-2.22 2.19
-2.19 2.19
-2.16 2.19
-2.13 2.19
-2.1 2.19
-2.07 2.19
-2.04 2.19
-2.01 2.19
-1.98 2.19
-1.95 2.19
-1.92 2.19
-1.89 2.19
-1.86 2.19
-1.83 2.19
-1.8 2.19
-1.77 2.19
-1.74 2.19
-1.71 2.19
-1.68 2.19
-1.65 2.19
-1.62 2.19
-1.59 2.19
-1.56 2.19
-1.53 2.19
-1.5 2.19
-1.47 2.19
-1.44 2.19
-1.41 2.19
-1.38 2.19
-1.35 2.19
-1.32 2.19
-1.29 2.19
-1.26 2.19
-1.23 2.19
-1.2 2.19
-1.17 2.19
-1.14 2.19
-1.11 2.19
-1.08 2.19
-1.05 2.19
-1.02 2.19
-0.99 2.19
-0.96 2.19
-0.93 2.19
-0.9 2.19
-0.87 2.19
-0.84 2.19
-0.81 2.19
-0.78 2.19
-0.75 2.19
-0.72 2.19
-0.69 2.19
-0.66 2.19
-0.63 2.19
-0.6 2.19
-0.57 2.19
-0.54 2.19
-0.51 2.19
-0.48 2.19
-0.45 2.19
-0.42 2.19
-0.39 2.19
-0.36 2.19
-0.33 2.19
-0.3 2.19
-0.27 2.19
-0.24 2.19
-0.21 2.19
-0.18 2.19
-0.15 2.19
-0.12 2.19
-0.0900000000000003 2.19
-0.0600000000000001 2.19
-0.0300000000000002 2.19
0 2.19
0.0299999999999998 2.19
0.0600000000000001 2.19
0.0899999999999999 2.19
0.12 2.19
0.15 2.19
0.18 2.19
0.21 2.19
0.24 2.19
0.27 2.19
0.3 2.19
0.33 2.19
0.36 2.19
0.39 2.19
0.42 2.19
0.45 2.19
0.48 2.19
0.51 2.19
0.54 2.19
0.57 2.19
0.6 2.19
0.63 2.19
0.66 2.19
0.69 2.19
0.72 2.19
0.75 2.19
0.78 2.19
0.81 2.19
0.84 2.19
0.87 2.19
0.9 2.19
0.93 2.19
0.96 2.19
0.99 2.19
1.02 2.19
1.05 2.19
1.08 2.19
1.11 2.19
1.14 2.19
1.17 2.19
1.2 2.19
1.23 2.19
1.26 2.19
1.29 2.19
1.32 2.19
1.35 2.19
1.38 2.19
1.41 2.19
1.44 2.19
1.47 2.19
1.5 2.19
1.53 2.19
1.56 2.19
1.59 2.19
1.62 2.19
1.65 2.19
1.68 2.19
1.71 2.19
1.74 2.19
1.77 2.19
1.8 2.19
1.83 2.19
1.86 2.19
1.89 2.19
1.92 2.19
1.95 2.19
1.98 2.19
2.01 2.19
2.04 2.19
2.07 2.19
2.1 2.19
2.13 2.19
2.16 2.19
2.19 2.19
2.22 2.19
2.25 2.19
2.28 2.19
2.31 2.19
2.34 2.19
2.37 2.19
2.4 2.19
2.43 2.19
2.46 2.19
2.49 2.19
2.52 2.19
2.55 2.19
2.58 2.19
2.61 2.19
2.64 2.19
2.67 2.19
2.7 2.19
2.73 2.19
2.76 2.19
2.79 2.19
2.82 2.19
2.85 2.19
2.88 2.19
2.91 2.19
2.94 2.19
2.97 2.19
3 2.19
-3 2.22
-2.97 2.22
-2.94 2.22
-2.91 2.22
-2.88 2.22
-2.85 2.22
-2.82 2.22
-2.79 2.22
-2.76 2.22
-2.73 2.22
-2.7 2.22
-2.67 2.22
-2.64 2.22
-2.61 2.22
-2.58 2.22
-2.55 2.22
-2.52 2.22
-2.49 2.22
-2.46 2.22
-2.43 2.22
-2.4 2.22
-2.37 2.22
-2.34 2.22
-2.31 2.22
-2.28 2.22
-2.25 2.22
-2.22 2.22
-2.19 2.22
-2.16 2.22
-2.13 2.22
-2.1 2.22
-2.07 2.22
-2.04 2.22
-2.01 2.22
-1.98 2.22
-1.95 2.22
-1.92 2.22
-1.89 2.22
-1.86 2.22
-1.83 2.22
-1.8 2.22
-1.77 2.22
-1.74 2.22
-1.71 2.22
-1.68 2.22
-1.65 2.22
-1.62 2.22
-1.59 2.22
-1.56 2.22
-1.53 2.22
-1.5 2.22
-1.47 2.22
-1.44 2.22
-1.41 2.22
-1.38 2.22
-1.35 2.22
-1.32 2.22
-1.29 2.22
-1.26 2.22
-1.23 2.22
-1.2 2.22
-1.17 2.22
-1.14 2.22
-1.11 2.22
-1.08 2.22
-1.05 2.22
-1.02 2.22
-0.99 2.22
-0.96 2.22
-0.93 2.22
-0.9 2.22
-0.87 2.22
-0.84 2.22
-0.81 2.22
-0.78 2.22
-0.75 2.22
-0.72 2.22
-0.69 2.22
-0.66 2.22
-0.63 2.22
-0.6 2.22
-0.57 2.22
-0.54 2.22
-0.51 2.22
-0.48 2.22
-0.45 2.22
-0.42 2.22
-0.39 2.22
-0.36 2.22
-0.33 2.22
-0.3 2.22
-0.27 2.22
-0.24 2.22
-0.21 2.22
-0.18 2.22
-0.15 2.22
-0.12 2.22
-0.0900000000000003 2.22
-0.0600000000000001 2.22
-0.0300000000000002 2.22
0 2.22
0.0299999999999998 2.22
0.0600000000000001 2.22
0.0899999999999999 2.22
0.12 2.22
0.15 2.22
0.18 2.22
0.21 2.22
0.24 2.22
0.27 2.22
0.3 2.22
0.33 2.22
0.36 2.22
0.39 2.22
